Kepler ID,KOI Name,Discovery Quarter,Kepler Disposition,RA (J2000),Dec (J2000),Period,Transit Depth,Duration,Semi-major Axis,Eccentricity,r/R,a/R,Planet Radius,Teq,Teff,log(g),Stellar Radius,Stellar Mass,KOI count,Binary Discrimination
9031209,K03316.01,10,CANDIDATE,19 40 11.653,+45 20 33.66,47.06,1596,5.31,0.24,0,0.04,70,2.9,410,,,0.74,,1,0.52
8331612,K03318.02,10,CANDIDATE,20 05 06.885,+44 15 01.91,25.7,1144,3.3,0.18,0,0.03,57,3.7,631,,,1.08,,2,0.1
5965819,K03319.01,10,CANDIDATE,19 34 04.761,+41 16 38.67,19.59,296,6.7,0.14,0,0.02,23,1.6,679,,,0.96,,3,0.37
5965819,K03319.02,10,CANDIDATE,19 34 04.761,+41 16 38.67,8.24,267,5.51,0.08,0,0.02,11,1.6,907,,,0.96,,3,0.93
5965819,K03319.03,10,CANDIDATE,19 34 04.761,+41 16 38.67,3.55,121.5,4.17,0.05,0,0.01,5,1.1,1201,,,0.96,,3,0.25
6690171,K03320.01,10,CANDIDATE,19 25 42.444,+42 09 50.70,85.06,46351,4.7,0.37,0,0.23,130,21.81,343.4,,,0.89,,1,0.37
5193659,K03323.01,10,CANDIDATE,19 34 56.265,+40 18 25.92,14.32,245,3,0.11,0,0.02,27,1.4,702,,,0.87,,1,0.94
4271474,K03324.01,10,CANDIDATE,19 35 17.124,+39 23 28.86,21.86,898,3.7,0.15,0,0.03,42,2.3,542,,,0.76,,1,0.24
6955671,K03329.01,10,CANDIDATE,19 35 46.179,+42 25 33.24,12.69,343,3.8,0.11,0,0.02,23,1.7,767.1,,,0.91,,1,0.86
4736644,K03330.01,10,CANDIDATE,19 14 46.802,+39 52 59.53,16.3,234,3.79,0.11,0,0.01,28,1.1,543,,,0.7,,1,0.44
5876805,K03331.01,10,CANDIDATE,19 27 51.592,+41 07 19.78,18.17,8009,6.36,0.14,0,0.09,15.96,8.83,622.2,,,0.88,,1,0.8
11147814,K03334.01,10,CANDIDATE,19 45 21.270,+48 45 27.29,95.18,132647,3.62,0.35,0,0.4,238.58,26.7,263.5,,,0.61,,1,0.63
10922659,K03335.01,10,CANDIDATE,19 32 16.948,+48 23 15.87,31.25,445,5.5,0.2,0,0.02,43,1.9,557,,,0.88,,1,0.95
7692093,K03337.01,10,CANDIDATE,19 39 37.427,+43 22 54.80,11.17,429,3.79,0.1,0,0.02,9.4,2.07,708,,,0.8,,1,0.55
7772914,K03339.01,10,CANDIDATE,19 51 00.462,+43 26 51.28,23.13,496,2.94,0.16,0,0.02,54,2.6,695,,,1.16,,1,0.73
3529290,K03340.01,10,CANDIDATE,19 06 02.446,+38 37 05.91,8.95,86.9,4.59,0.09,0,0.01,13,0.99,945,,,1.04,,2,0.35
3529290,K03340.02,10,CANDIDATE,19 06 02.446,+38 37 05.91,13.73,115,5.44,0.12,0,0.01,18,1.1,819,,,1.04,,2,0.62
5621333,K03341.01,10,CANDIDATE,19 28 55.144,+40 48 32.22,27.1,176,8.2,0.18,0,0.01,24,1.5,669,,,1.09,,2,0.95
5621333,K03341.02,10,CANDIDATE,19 28 55.144,+40 48 32.22,11.55,119,3.82,0.1,0,0.01,23,1.2,890,,,1.09,,2,1
5392897,K03342.01,10,CANDIDATE,19 56 16.662,+40 30 56.37,42.4,153551,7.66,0.24,0,0.36,56.59,32.94,482.4,,,0.83,,1,0.02
3236705,K03343.01,10,CANDIDATE,19 27 25.254,+38 23 35.27,83.27,743,2.8,0.38,0,0.03,213,2.6,415,,,0.94,,1,0.62
11810124,K03344.01,10,CANDIDATE,19 18 39.573,+50 01 12.14,11.6,292,3.45,0.1,0,0.02,23,1.7,810,,,0.96,,2,0.08
11810124,K03344.02,10,CANDIDATE,19 18 39.573,+50 01 12.14,3.64,199,2.43,0.05,0,0.01,9,1.4,1192,,,0.96,,2,0.26
11303322,K03345.01,10,CANDIDATE,19 39 24.631,+49 03 26.88,38.14,192,5.7,0.23,0,0.01,49,1.5,606,,,1.09,,1,0.79
11241912,K03346.01,10,CANDIDATE,19 22 32.776,+48 59 45.88,14.43,106.2,3.59,0.12,0,0.01,31,1.2,837,,,1.12,,1,0.79
8824737,K03347.01,10,CANDIDATE,19 36 24.939,+45 00 05.11,12.9,376,3.39,0.1,0,0.02,9.6,2.09,677,,,0.8,,1,0.78
9349757,K03348.01,10,CANDIDATE,19 38 46.575,+45 52 00.62,36.43,440,4.1,0.22,0,0.02,66,2.3,588,,,1.07,,1,0.24
8636333,K03349.01,10,CANDIDATE,19 43 47.586,+44 45 11.23,82.17,481,8.5,0.39,0,0.02,70,2.3,455,,,1.04,,1,0.69
8081239,K03352.01,10,CANDIDATE,18 58 07.705,+43 59 23.86,10.36,291,2.55,0.09,0,0.02,26,1.8,852,,,1,,1,0.03
7091432,K03353.01,10,CANDIDATE,18 45 11.653,+42 41 08.70,11.56,258,2.88,0.09,0,0.02,15,1.5,661,,,0.77,,1,0.69
9845909,K03354.01,10,CANDIDATE,19 49 30.593,+46 39 41.95,11.57,249,3.5,0.1,0,0.02,12,1.83,748.4,,,0.97,,1,0.96
9221528,K03355.01,10,CANDIDATE,19 32 32.183,+45 37 36.73,16.3,256,4.9,0.13,0,0.02,21,1.7,741.2,,,1.04,,1,0.28
6368230,K03356.01,10,CANDIDATE,19 32 39.624,+41 44 46.43,26.09,232,5.6,0.18,0,0.01,36,1.5,639,,,0.99,,1,0.99
7115291,K03357.01,10,CANDIDATE,19 24 00.227,+42 37 20.03,52.8,55712,5.61,0.27,0,0.3,67.77,30.6,476,,,0.93,,1,0.26
4263529,K03358.01,10,CANDIDATE,19 27 33.377,+39 21 42.38,10.1,1278,1.06,0.09,0,0.06,28,5,756,,,0.84,,1,0.17
6619815,K03361.01,10,CANDIDATE,19 42 18.259,+42 01 24.10,65.94,556,8,0.32,0,0.02,64,2.1,442,,,0.91,,1,0.32
11651712,K03363.01,10,CANDIDATE,19 02 50.859,+49 42 23.98,14.53,326,2.41,0.12,0,0.02,47,1.7,745,,,0.94,,1,0.27
11455428,K03365.01,10,CANDIDATE,19 27 59.941,+49 18 06.52,22.13,426,3.9,0.15,0,0.02,22,4.29,780,,,1.75,,1,0.91
10935993,K03367.01,10,CANDIDATE,19 52 45.989,+48 23 46.53,25.37,427,2.74,0.18,0,0.02,66,2.2,665,,,1.03,,1,0.81
11657614,K03370.01,10,CANDIDATE,19 17 45.352,+49 43 52.39,24.35,315,2.76,0.15,0,0.02,49,1.3,466,,,0.69,,2,0.56
11657614,K03370.02,10,CANDIDATE,19 17 45.352,+49 43 52.39,5.94,332,3.05,0.06,0,0.04,4,2.7,746,,,0.69,,2,0.12
11125797,K03371.01,10,CANDIDATE,19 01 15.315,+48 43 30.90,58.13,258,3.9,0.28,0,0.01,113,1.2,401,,,0.79,,1,0.92
9785921,K03372.01,10,CANDIDATE,19 49 55.415,+46 35 20.91,26.76,655,5.9,0.18,0,0.02,32,2.2,572.7,,,0.85,,1,0.42
6705026,K03374.01,10,CANDIDATE,19 41 38.350,+42 09 02.98,9.51,93.5,4.47,0.09,0,0.01,8,1.19,958,,,1.08,,2,0.77
6705026,K03374.02,10,CANDIDATE,19 41 38.350,+42 09 02.98,34.11,141,6.7,0.22,0,0.01,35,1.3,626,,,1.08,,2,0.74
6779726,K03375.01,10,CANDIDATE,19 30 07.332,+42 12 52.74,47.06,919,4.9,0.26,0,0.03,58,3.1,477.1,,,0.96,,1,0.06
5553959,K03377.01,10,CANDIDATE,19 48 12.158,+40 43 02.71,10.01,349,5,0.08,0,0.04,4.2,2.4,553,,,0.6,,1,1
2995392,K03379.01,10,CANDIDATE,19 30 44.224,+38 07 34.62,30.46,436,6.2,0.2,0,0.02,38,2.2,639,,,1.06,,1,0.48
8078502,K03383.01,10,CANDIDATE,18 52 31.655,+43 57 21.50,37.89,768,5.7,0.21,0,0.03,42,2.4,480,,,0.82,,1,0.87
8644365,K03384.01,10,CANDIDATE,19 52 22.903,+44 44 13.42,10.55,97,1.14,0.1,0,0.01,66,1.3,964,,,1.26,,2,0.86
8644365,K03384.02,10,CANDIDATE,19 52 22.903,+44 44 13.42,19.92,134.3,6.12,0.15,0,0.01,24,1.5,780,,,1.26,,2,0.82
9489947,K03385.01,10,CANDIDATE,20 00 04.350,+46 01 34.58,54.06,83180,4.49,0.27,0,0.33,96.83,38.8,509,,,1.09,,1,0.19
6960487,K03386.01,10,CANDIDATE,19 40 48.926,+42 25 49.62,34.53,74694,4.49,0.21,0,0.34,59.84,40.4,583.9,,,1.09,,1,0.99
3848966,K03389.01,10,CANDIDATE,19 24 16.648,+38 54 53.67,29.77,156,9.5,0.19,0,0.01,23,1.2,600,,,0.97,,1,0.33
9452897,K03391.01,10,CANDIDATE,19 03 22.529,+46 00 57.28,36.77,686,5.18,0.19,0,0.05,18,3,355.6,,,0.6,,1,0.89
9085563,K03393.01,10,CANDIDATE,19 22 21.694,+45 26 22.95,54.65,428,8,0.29,0,0.02,53,2.1,491,,,1.05,,1,0.64
7748487,K03394.01,10,CANDIDATE,19 20 56.646,+43 28 14.34,15.58,290,5.86,0.13,0,0.02,6.4,2.23,771,,,1.01,,1,0.3
3219037,K03395.01,10,CANDIDATE,19 06 09.697,+38 19 57.36,10.01,159,3.75,0.09,0,0.01,14,1.3,860,,,0.98,,1,0.57
5710069,K03396.01,10,CANDIDATE,19 32 53.855,+40 55 54.95,36.26,424,5.7,0.21,0,0.02,47,1.8,518,,,0.87,,1,0.93
6200810,K03397.01,10,CANDIDATE,19 21 47.827,+41 32 08.84,35.88,356,3.9,0.23,0,0.02,68,2.2,650,,,1.16,,1,0.48
3561464,K03398.01,10,CANDIDATE,19 41 59.546,+38 38 40.20,7.32,151,4.65,0.08,0,0.01,11,1.4,1085,,,1.13,,3,0.49
3561464,K03398.02,10,CANDIDATE,19 41 59.546,+38 38 40.20,35.8,458,8.2,0.23,0,0.02,34,2.4,639,,,1.13,,3,0.17
3561464,K03398.03,10,CANDIDATE,19 41 59.546,+38 38 40.20,4.33,100,3.89,0.06,0,0.01,8,1.15,1293,,,1.13,,3,0.8
9966219,K03401.01,10,CANDIDATE,19 49 54.815,+46 48 56.70,17.96,134,4.24,0.13,0,0.01,30,1.3,751,,,1.11,,1,0.99
11754430,K03403.01,10,CANDIDATE,19 06 35.142,+49 56 16.00,39.82,198,9.5,0.23,0,0.01,32,1.6,601,,,1.17,,2,0.61
11754430,K03403.02,10,CANDIDATE,19 06 35.142,+49 56 16.00,6.16,56.3,4.89,0.07,0,0.01,10,0.9,1120,,,1.17,,2,0.56
8409295,K03404.01,10,CANDIDATE,18 45 10.994,+44 27 55.44,82.29,392,7.1,0.38,0,0.02,88,1.9,424,,,0.95,,1,0.89
7131760,K03407.01,10,CANDIDATE,19 42 46.458,+42 36 34.23,92.44,803,4.7,0.39,0,0.03,149,2.3,363,,,0.83,,1,0.43
11922778,K03408.01,10,CANDIDATE,19 44 01.655,+50 16 54.52,65.43,309,9.7,0.32,0,0.02,48,1.7,453,,,0.94,,1,0.86
9285265,K03410.01,10,CANDIDATE,19 34 31.143,+45 44 26.34,16.59,239,7,0.13,0,0.01,16,1.4,680,,,0.88,,1,0.17
6025124,K03411.01,10,CANDIDATE,19 00 35.471,+41 23 20.07,26.84,7464,1.34,0.18,0,0.08,151,8.81,637,,,0.99,,1,8.00E-004
5780930,K03412.01,10,CANDIDATE,19 14 23.306,+41 02 11.15,16.75,360,3.08,0.11,0,0.02,40,1.2,494.6,,,0.64,,1,0.84
4164393,K03413.01,10,CANDIDATE,19 32 52.148,+39 12 28.11,49.61,139637,7.09,0.27,0,0.48,64.24,53.5,533,,,1.03,,1,0
6023859,K03414.01,10,CANDIDATE,18 57 59.106,+41 19 33.20,27.01,81968,1.99,0.14,0,0.31,110.8,20.7,363.3,,,0.62,,1,0.13
3433668,K03415.01,10,CANDIDATE,19 14 11.792,+38 33 54.83,15.02,109,4.74,0.12,0,0.01,20,1.07,738,,,0.99,,1,0.37
2849140,K03416.01,10,CANDIDATE,19 22 55.986,+38 00 25.96,11.82,221,8.2,0.1,0,0.01,11,1.2,702,,,0.81,,1,0.92
7503885,K03417.01,10,CANDIDATE,18 50 37.778,+43 09 45.08,91.08,635,9.7,0.41,0,0.03,35,3.15,400.1,,,1.04,,1,0.5
3629330,K03418.01,10,CANDIDATE,19 04 31.384,+38 46 46.66,85.28,804,8.6,0.38,0,0.03,78,3.1,448,,,1.1,,1,0.46
11519134,K03419.01,10,CANDIDATE,19 48 09.514,+49 28 08.90,58.59,76613,3.61,0.31,0,0.37,126.86,57.1,602,,,1.43,,1,0.48
7289338,K03420.02,10,CANDIDATE,19 36 03.669,+42 49 27.74,12.5,295,4,0.11,0,0.02,23,1.6,786,,,0.94,,1,0.36
5004909,K03421.01,10,CANDIDATE,19 19 40.730,+40 10 06.71,40.65,130,11.6,0.25,0,0.01,27,1.3,617,,,1.14,,1,0.45
3745559,K03423.01,10,CANDIDATE,19 24 14.890,+38 51 47.92,30.25,584,2.06,0.2,0,0.02,100,2.5,615,,,1,,1,0.34
9117416,K03425.01,10,CANDIDATE,20 01 15.886,+45 29 43.37,20.04,123.2,6.21,0.14,0,0.01,23,1.1,671,,,1,,2,0.5
9117416,K03425.02,10,CANDIDATE,20 01 15.886,+45 29 43.37,3.16,53.2,3.52,0.04,0,0.01,7,0.7,1242.3,,,1,,2,0.58
5900235,K03426.01,10,CANDIDATE,19 52 00.212,+41 11 49.17,58.77,240,7,0.3,0,0.01,67,1.7,516,,,1.09,,1,0.59
9027909,K03428.01,10,CANDIDATE,19 35 53.745,+45 21 02.52,64.66,206,7.6,0.33,0,0.01,60,1.5,484,,,1.02,,1,0.79
9230021,K03429.01,10,CANDIDATE,19 44 47.073,+45 38 03.59,15.83,314,2.66,0.13,0,0.02,34,1.9,709.9,,,1.03,,3,0.84
9230021,K03429.02,10,CANDIDATE,19 44 47.073,+45 38 03.59,8.74,279,4.07,0.09,0,0.02,17,1.7,865.2,,,1.03,,3,0.27
7697103,K03430.01,10,CANDIDATE,19 45 31.846,+43 23 11.72,13.92,205,5.3,0.11,0,0.02,11,1.24,625,,,0.76,,1,0.11
8738775,K03432.01,10,CANDIDATE,18 59 06.746,+44 55 00.40,48.05,221,7,0.24,0,0.01,45,1.3,443,,,0.86,,1,0.05
7093401,K03433.01,10,CANDIDATE,18 49 23.071,+42 36 32.08,34.08,3748,1.31,0.19,0,0.07,107,6.3,471,,,0.8,,1,0.6
8628665,K03434.01,10,CANDIDATE,19 33 22.852,+44 42 02.31,10.29,149,2.73,0.1,0,0.01,24,1.4,913,,,1.06,,1,0.72
6265665,K03436.01,10,CANDIDATE,18 55 56.719,+41 39 01.48,44.2,255,4.67,0.24,0,0.02,67,3.1,633,,,1.94,,1,0.12
4645174,K03437.01,10,CANDIDATE,19 15 31.999,+39 44 40.42,15.03,128,5.71,0.12,0,0.01,18,1.2,784,,,1.03,,2,0.99
4645174,K03437.02,10,CANDIDATE,19 15 31.999,+39 44 40.42,34.75,200,3.44,0.21,0,0.01,77,1.5,593,,,1.03,,2,0.55
6599975,K03438.01,10,CANDIDATE,19 19 40.444,+42 00 05.15,14.56,109.2,4.45,0.12,0,0.01,24,1.22,866,,,1.16,,1,0.7
4282191,K03439.01,10,CANDIDATE,19 44 25.898,+39 19 11.67,41.71,318,8,0.25,0,0.02,41,2,600,,,1.12,,1,0.99
3559860,K03440.01,10,CANDIDATE,19 40 40.129,+38 38 13.49,33.03,568,6.1,0.2,0,0.02,31,2.3,545,,,0.89,,1,0.1
7288306,K03443.01,10,CANDIDATE,19 34 54.522,+42 48 24.33,96.17,957,7.3,0.39,0,0.03,102,2.3,332,,,0.76,,1,0.45
5384713,K03444.01,10,CANDIDATE,19 49 43.008,+40 33 42.87,12.67,193,2.19,0.09,0,0.01,45,0.68,410,,,0.5,,3,0.1
5384713,K03444.02,10,CANDIDATE,19 49 43.008,+40 33 42.87,60.33,3011,1.29,0.24,0,0.05,361,2.7,244,,,0.5,,3,0.13
5384713,K03444.03,10,CANDIDATE,19 49 43.008,+40 33 42.87,2.64,99,1.55,0.03,0,0.01,8,0.56,692,,,0.5,,3,0.86
11860395,K03445.01,10,CANDIDATE,19 18 50.881,+50 07 41.55,82.31,659,12.9,0.37,0,0.02,49,2.2,394,,,0.87,,1,0.18
3348216,K03448.01,10,CANDIDATE,19 31 50.420,+38 25 53.15,32.51,407,2.9,0.21,0,0.02,77,2.2,634,,,1.08,,1,0.7
10798838,K03449.01,10,CANDIDATE,19 30 04.871,+48 07 24.71,62.13,39343,5.25,0.29,0,0.29,77.81,28.2,418,,,0.89,,1,0.19
10793576,K03451.01,10,CANDIDATE,19 21 22.661,+48 08 50.31,10.91,194,2.85,0.1,0,0.01,24,1.7,918.9,,,1.14,,1,0.87
6947668,K03455.01,10,CANDIDATE,19 26 01.699,+42 25 47.56,14.05,366,3.5,0.12,0,0.02,28,1.6,655.7,,,0.82,,1,0.3
6364582,K03456.01,10,CANDIDATE,19 28 00.491,+41 47 13.06,30.86,124,4.18,0.19,0,0.01,54,1.2,630,,,1.09,,1,0.37
6118370,K03458.01,10,CANDIDATE,19 20 35.976,+41 27 52.56,14.03,259,6.9,0.12,0,0.02,16,1.4,693.7,,,0.85,,1,0.06
2717158,K03459.01,10,CANDIDATE,19 29 19.285,+37 59 49.41,13.22,261,4.3,0.11,0,0.02,17,1.6,756,,,0.92,,1,0.27
9664276,K03460.01,10,CANDIDATE,19 49 30.989,+46 22 01.45,62.6,186,12.07,0.31,0,0.01,40,1.28,460,,,0.94,,1,1
9967009,K03462.01,10,CANDIDATE,19 50 48.472,+46 49 23.94,12.43,235,9.2,0.11,0,0.01,9,1.4,756,,,0.89,,2,0.52
9967009,K03462.02,10,CANDIDATE,19 50 48.472,+46 49 23.94,30.99,345,8.5,0.19,0,0.02,28,1.7,557,,,0.89,,2,0.21
9763612,K03465.01,10,CANDIDATE,19 14 14.766,+46 32 09.78,16.05,90,3.34,0.12,0,0.01,37,1.4,856,,,1.54,,1,0.95
7121885,K03467.01,10,CANDIDATE,19 32 07.361,+42 38 06.79,33.94,34822,11.1,0.21,0,0.25,19.44,29.7,596.6,,,1.09,,1,0.48
5213404,K03468.01,10,CANDIDATE,19 52 28.528,+40 22 30.18,20.71,121,8.56,0.14,0,0.01,15,1.1,666,,,0.98,,1,0.99
9995771,K03470.01,10,CANDIDATE,18 55 11.477,+46 55 51.60,15.06,221,5.5,0.12,0,0.01,20,1.5,742.8,,,1.03,,2,0.24
9995771,K03470.02,10,CANDIDATE,18 55 11.477,+46 55 51.60,25.43,307,6.4,0.17,0,0.02,30,1.8,623.8,,,1.03,,2,0.45
11875511,K03471.01,10,CANDIDATE,19 48 40.745,+50 08 50.53,67.45,7174,8.73,0.32,0,0.14,33.43,41.7,641,,,2.82,,1,0.92
9536108,K03472.01,10,CANDIDATE,19 42 33.252,+46 07 57.18,10.43,154,2.42,0.1,0,0.02,7.9,1.9,910,,,1.05,,1,0.24
8905246,K03473.01,10,CANDIDATE,19 52 18.215,+45 11 20.51,27.64,684,1.79,0.18,0,0.03,73,6.4,786,,,2.17,,1,0.86
5213230,K03474.01,10,CANDIDATE,19 52 20.017,+40 20 46.36,52.61,179,9.2,0.27,0,0.01,38,1.2,458,,,0.87,,1,0.34
9843517,K03480.01,10,CANDIDATE,19 46 36.614,+46 37 07.71,11.94,294,4.3,0.1,0,0.02,16,1.4,691,,,0.8,,1,0.82
8812045,K03481.01,10,CANDIDATE,19 16 23.628,+45 01 23.12,32.72,165,10.5,0.21,0,0.01,24,1.3,596,,,0.99,,1,0.92
7288444,K03482.01,10,CANDIDATE,19 35 04.175,+42 49 45.15,15.33,205,3.7,0.12,0,0.01,28,1.4,751,,,0.97,,1,0.33
3101923,K03483.01,10,CANDIDATE,19 09 17.446,+38 16 46.95,82.33,274,8.4,0.38,0,0.02,60,1.8,452,,,1.03,,1,0.84
10881457,K03484.01,10,CANDIDATE,19 55 50.193,+48 15 28.15,84.7,535,12.6,0.39,0,0.02,52,2.4,433.9,,,1.03,,1,0.65
8121328,K03486.01,10,CANDIDATE,19 55 16.948,+43 54 35.49,19.07,135,7.92,0.14,0,0.01,16,1.8,806,,,1.53,,1,0.55
9783760,K03487.01,10,CANDIDATE,19 47 26.990,+46 32 43.76,89.74,82241,3.3,0.39,0,0.36,217.5,34.6,390,,,0.89,,1,0
8880123,K03493.01,10,CANDIDATE,19 19 18.911,+45 06 09.94,46.71,344,8.4,0.26,0,0.02,40,1.8,504,,,0.93,,1,0.26
9474756,K03495.01,10,CANDIDATE,19 42 12.898,+46 01 44.80,17.61,147,6.1,0.13,0,0.01,16,1.1,646,,,0.85,,2,0.5
9474756,K03495.02,10,CANDIDATE,19 42 12.898,+46 01 44.80,6.69,134,2.81,0.07,0,0.01,10,1.1,892,,,0.85,,2,0.7
7517261,K03496.01,10,CANDIDATE,19 13 41.089,+43 10 47.26,23.24,193,8.23,0.16,0,0.01,22,1.4,638.7,,,1,,2,0.64
7517261,K03496.02,10,CANDIDATE,19 13 41.089,+43 10 47.26,8.54,77.3,5.84,0.08,0,0.01,10,0.89,891.5,,,1,,2,0.31
8424002,K03497.01,10,CANDIDATE,19 17 05.881,+44 28 13.16,20.36,320,1.8,0.15,0,0.02,70,1.87,667.5,,,1,,1,0.37
6058816,K03500.01,10,CANDIDATE,19 45 25.107,+41 20 08.02,73.75,210,13.2,0.35,0,0.01,43,1.4,452,,,0.99,,2,0.06
6058816,K03500.02,10,CANDIDATE,19 45 25.107,+41 20 08.02,4.75,36.4,5.19,0.06,0,0.01,3,0.71,1127,,,0.99,,2,0.16
6368175,K03503.01,10,CANDIDATE,19 32 36.204,+41 43 45.31,21.19,85,4.6,0.16,0,0.01,34,1,744,,,1.1,,1,0.17
8719419,K03506.01,10,CANDIDATE,20 04 35.046,+44 52 10.77,12.63,38936,3.1,0.12,0,0.3,26.34,65,1232,,,1.99,,1,0.51
3240159,K03515.01,10,CANDIDATE,19 30 51.160,+38 22 10.77,82.14,206941,4.5,0.39,0,0.31,182.58,44.23,515,,,1.29,,1,-1
8733497,K03527.01,10,CANDIDATE,18 48 00.212,+44 57 38.77,76.82,235862,3,0.35,0,0.37,267.97,34.32,391,,,0.84,,1,-1
4255422,K03528.01,10,CANDIDATE,19 18 47.292,+39 22 17.90,165.41,67070,13.68,0.59,0,0.4,91.29,43.8,332,,,1,,1,0.8
6947164,K03531.01,10,CANDIDATE,19 25 25.671,+42 29 37.11,70.59,155201,6,0.34,0,0.3,116.73,30.58,437,,,0.93,,1,-1
4824268,K03533.01,10,CANDIDATE,19 13 07.881,+39 59 32.00,152.16,158435,15,0.58,0,0.26,97.24,28.87,365,,,1.02,,1,-1
8868364,K03541.01,10,CANDIDATE,18 57 01.728,+45 07 07.20,421.43,99674,8.63,1.1,0,0.29,466.95,31.79,243.1,,,1,,1,0.77
8244173,K03545.01,10,CANDIDATE,19 42 01.465,+44 06 37.94,1.09,437025,1.5,0.02,0,0.3,7.2,27.83,1304.8,,,0.86,,1,-1
6426592,K03554.01,10,CANDIDATE,19 02 24.390,+41 49 03.12,394.67,267015,4.5,1.04,0,0.41,939.48,40.87,243,,,0.92,,1,-1
5534965,K03557.01,10,CANDIDATE,19 29 02.505,+40 42 13.24,243.82,57678,10.9,0.82,0,0.35,161.09,55.1,379,,,1.45,,1,0.8
4848423,K03560.01,10,CANDIDATE,19 40 52.192,+39 54 36.15,1.5,417848,2,0.03,0,0.14,6.51,18.23,1843.5,,,1.2,,1,-1
9592575,K03565.01,10,CANDIDATE,19 34 40.642,+46 17 50.85,2.64,176156,5.81,0.04,0,0.54,4.47,48.1,1123.5,,,0.82,,1,0.3
10068919,K03573.01,10,CANDIDATE,19 17 03.398,+47 00 21.56,43.56,52491,3.7,0.26,0,0.33,82.97,45.5,632,,,1.27,,1,0.68
8263746,K03581.01,10,CANDIDATE,20 03 07.661,+44 11 38.58,10.99,502522,2,0.09,0,0.56,65.19,61.25,683.5,,,1.01,,1,-1
5130740,K03583.01,10,CANDIDATE,19 56 52.668,+40 12 44.32,210.31,47034,6.67,0.82,0,0.32,214.87,69.4,523,,,2,,1,0.14
10845188,K03602.01,10,CANDIDATE,18 54 12.605,+48 13 22.58,249.36,36723,8.32,0.78,0,0.29,191.45,35,314,,,1.1,,1,0.84
6137704,K03605.01,10,CANDIDATE,19 43 21.204,+41 25 38.35,178.27,47882,5.89,0.57,0,0.32,210,27.8,271,,,0.8,,1,0.1
10275074,K03606.01,10,CANDIDATE,19 29 04.248,+47 23 41.27,2.18,27135.7,2.5,0.03,0,0.15,7.65,20.25,1668.8,,,1.22,,1,-1
10259301,K03608.01,10,CANDIDATE,18 59 15.659,+47 23 33.48,244.83,39786,4.33,0.78,0,0.28,371.2,30.6,307,,,1.01,,1,0.8
6675060,K03611.01,10,CANDIDATE,19 04 58.777,+42 08 47.15,10.44,168437,2,0.1,0,0.34,53.37,39.43,861,,,1.06,,1,-1
10735564,K03617.01,10,CANDIDATE,19 34 17.849,+48 00 26.78,1.67,207218,2.5,0.03,0,0.11,5.66,25.17,2868.3,,,2.09,,1,-1
11499263,K03620.01,10,CANDIDATE,19 09 37.236,+49 27 22.65,46.7,58725,3.59,0.25,0,0.32,94.92,34.9,517,,,0.99,,1,0.29
12643582,K03626.01,10,CANDIDATE,19 13 16.501,+51 43 31.30,44.15,255037,2.5,0.25,0,0.49,200,51.7,491.6,,,0.98,,1,-1
10091110,K03627.02,10,CANDIDATE,19 49 51.914,+47 01 23.64,8.53,19109,2.99,0.08,0,0.13,24.3,11.99,844.8,,,0.87,,2,0.81
3534118,K03641.01,10,CANDIDATE,19 13 18.684,+38 37 39.44,178.41,35182,2.89,0.63,0,0.19,420.8,19.57,322,,,0.93,,2,0
9661869,K03647.01,10,CANDIDATE,19 46 37.698,+46 22 49.87,20.43,135701,3.6,0.15,0,0.39,51.78,49,721.5,,,1.16,,1,0
8256044,K03652.01,10,CANDIDATE,19 54 42.136,+44 10 32.64,16.37,74741,3.45,0.13,0,0.34,37.1,57.3,821.3,,,1.55,,1,0
5103998,K03660.01,10,CANDIDATE,19 32 37.837,+40 15 45.76,174.77,67578,2.31,0.6,0,0.26,605.3,24.02,299,,,0.85,,1,0
12735740,K03663.01,10,CANDIDATE,19 19 03.267,+51 57 45.36,282.53,9845,10.84,0.84,0,0.09,203.4,11.2,303,,,1.11,,1,0.72
2446623,K03674.01,10,CANDIDATE,19 28 39.668,+37 47 38.57,175.07,53910,4.54,0.63,0,0.34,273.4,36,334,,,0.97,,1,0.29
9596089,K03675.01,10,CANDIDATE,19 39 50.940,+46 13 32.19,20.84,204708,2.34,0.15,0,0.44,90.6,49.81,604.8,,,1.04,,1,6.00E-004
4150804,K03678.01,10,CANDIDATE,19 19 09.983,+39 17 07.18,160.89,7796,10.84,0.58,0,0.08,122.5,8.74,335.1,,,1,,1,0.07
9025971,K03680.01,10,CANDIDATE,19 33 07.573,+45 18 34.81,141.24,13555,6.78,0.53,0,0.11,171.6,10.6,341,,,0.91,,1,0.29
2581316,K03681.01,10,CANDIDATE,19 30 30.593,+37 51 36.51,217.83,9448,21.35,0.71,0,0.09,84.82,9.62,302.9,,,1,,2,0.48
2581316,K03681.02,10,CANDIDATE,19 30 30.593,+37 51 36.51,10.51,72.5,3.73,0.09,0,0.01,18,0.88,831.9,,,1,,2,0.69
10795103,K03683.01,10,CANDIDATE,19 23 53.745,+48 10 41.38,214.31,4568,16.26,0.75,0,0.06,107,8.95,382,,,1.32,,1,0.82
8494410,K03685.01,10,CANDIDATE,19 25 58.704,+44 31 24.60,208.87,22009,4.57,0.69,0,0.22,256.8,24.3,317,,,1.01,,2,0.81
